country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","17-01-2025 18:00:00",19.19709,72.82204,NH3,5,8,5
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","17-01-2025 18:00:00",18.96702,72.84214,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","17-01-2025 18:00:00",18.96702,72.84214,PM10,142,170,157
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","17-01-2025 18:00:00",18.96702,72.84214,SO2,3,45,13
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","17-01-2025 18:00:00",18.96702,72.84214,CO,25,90,47
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","17-01-2025 18:00:00",19.1878657,72.8304069,NH3,1,3,2
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","17-01-2025 18:00:00",19.1878657,72.8304069,SO2,1,35,16
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","17-01-2025 18:00:00",19.1750,72.9419,NH3,3,4,4
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","17-01-2025 18:00:00",19.205800,72.868200,PM2.5,70,100,83
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","17-01-2025 18:00:00",19.205800,72.868200,NH3,4,12,7
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","17-01-2025 18:00:00",19.205800,72.868200,SO2,2,98,52
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","17-01-2025 18:00:00",19.205800,72.868200,CO,84,98,95
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","17-01-2025 18:00:00",19.1653323,72.922099,PM2.5,52,141,91
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","17-01-2025 18:00:00",19.1653323,72.922099,PM10,87,175,135
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","17-01-2025 18:00:00",19.1653323,72.922099,SO2,10,29,17
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","17-01-2025 18:00:00",19.0863,72.8888,NH3,1,2,2
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","17-01-2025 18:00:00",19.173852,77.296291,PM10,114,154,132
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","17-01-2025 18:00:00",19.173852,77.296291,NO2,5,28,12
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","17-01-2025 18:00:00",19.173852,77.296291,NH3,3,5,4
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","17-01-2025 18:00:00",20.0073285,73.7762427,NO2,12,19,15
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","17-01-2025 18:00:00",20.021503,73.813844,OZONE,18,84,62
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","17-01-2025 18:00:00",19.950220,73.731480,PM10,103,154,131
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","17-01-2025 18:00:00",19.950220,73.731480,OZONE,13,78,51
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","17-01-2025 18:00:00",18.897756,72.813320,NH3,8,16,12
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","17-01-2025 18:00:00",18.897756,72.813320,OZONE,14,92,68
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","17-01-2025 18:00:00",19.137500,72.915056,NH3,2,2,2
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","17-01-2025 18:00:00",19.000084,72.856730,NO2,8,9,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","17-01-2025 18:00:00",19.000084,72.856730,NH3,3,4,4
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","17-01-2025 18:00:00",19.000083,72.813993,PM10,139,167,153
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","17-01-2025 18:00:00",19.296481,72.840923,OZONE,4,52,33
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","17-01-2025 18:00:00",19.23241,72.86895,NO2,31,158,89
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","17-01-2025 18:00:00",19.2243333,72.8658113,SO2,12,17,14
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","17-01-2025 18:00:00",18.9767,72.8380,PM10,110,126,118
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","17-01-2025 18:00:00",18.9767,72.8380,NO2,31,96,61
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","17-01-2025 18:00:00",21.121801,79.04952,NH3,1,16,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","17-01-2025 18:00:00",21.121801,79.04952,SO2,3,21,12
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","17-01-2025 18:00:00",21.121801,79.04952,CO,10,110,14
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","17-01-2025 18:00:00",21.14472,79.107595,OZONE,1,66,54
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","17-01-2025 18:00:00",21.152875,79.0517531,PM10,73,202,126
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","17-01-2025 18:00:00",21.152875,79.0517531,SO2,4,24,13
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","17-01-2025 18:00:00",16.7143745,74.2426398,SO2,1,8,4
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","17-01-2025 18:00:00",18.1023399,73.4783687,NH3,7,8,8
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","17-01-2025 18:00:00",20.555712,74.529236,CO,8,16,15
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","17-01-2025 18:00:00",20.555712,74.529236,OZONE,12,80,48
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","17-01-2025 18:00:00",18.910000,72.820000,PM2.5,43,72,60
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","17-01-2025 18:00:00",19.083694,72.920967,NH3,1,9,5
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","17-01-2025 18:00:00",19.083694,72.920967,SO2,2,8,4
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","17-01-2025 18:00:00",18.59051,73.77946,PM2.5,48,191,119
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","17-01-2025 18:00:00",18.59051,73.77946,NO2,39,79,54
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","17-01-2025 18:00:00",18.59051,73.77946,SO2,3,10,6
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","17-01-2025 18:00:00",18.614767,73.799516,PM2.5,70,220,153
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","17-01-2025 18:00:00",18.614767,73.799516,PM10,106,158,138
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","17-01-2025 18:00:00",18.616318,73.765797,NO2,27,60,37
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","17-01-2025 18:00:00",18.616318,73.765797,SO2,1,2,1
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","17-01-2025 18:00:00",18.616318,73.765797,CO,24,50,31
India,Maharashtra,Pune,"Alandi, Pune - IITM","17-01-2025 18:00:00",18.675076,73.892743,CO,34,78,42
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","17-01-2025 18:00:00",19.9591346,73.7788008,OZONE,21,71,58
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","17-01-2025 18:00:00",19.090337,73.014232,PM10,57,126,95
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","17-01-2025 18:00:00",19.090337,73.014232,CO,14,90,22
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","17-01-2025 18:00:00",19.1135051,73.008978,PM10,79,429,154
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","17-01-2025 18:00:00",19.1135051,73.008978,CO,24,32,25
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","17-01-2025 18:00:00",19.0575752,73.0151367,PM10,67,166,136
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","17-01-2025 18:00:00",19.0575752,73.0151367,CO,1,20,3
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","17-01-2025 18:00:00",19.02579,73.10297,NO2,13,60,39
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","17-01-2025 18:00:00",18.5011743,73.8165527,PM2.5,59,76,62
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","17-01-2025 18:00:00",18.5011743,73.8165527,NO2,11,14,12
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","17-01-2025 18:00:00",18.5011743,73.8165527,CO,52,67,57
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","17-01-2025 18:00:00",18.573040,73.927715,PM2.5,37,93,66
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","17-01-2025 18:00:00",18.536457,73.805454,NO2,2,4,4
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","17-01-2025 18:00:00",18.536457,73.805454,CO,3,107,55
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","17-01-2025 18:00:00",18.536457,73.805454,OZONE,2,79,61
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","17-01-2025 18:00:00",18.530085,73.849598,PM2.5,69,231,150
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","17-01-2025 18:00:00",18.530085,73.849598,PM10,102,170,136
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","17-01-2025 18:00:00",22.1166054,85.3945546,PM2.5,65,306,135
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","17-01-2025 18:00:00",21.941841,86.728318,PM10,64,113,90
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","17-01-2025 18:00:00",20.240790,85.836784,NH3,1,3,2
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","17-01-2025 18:00:00",20.240790,85.836784,SO2,14,21,16
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","17-01-2025 18:00:00",20.240790,85.836784,CO,46,76,55
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","17-01-2025 18:00:00",20.34652,85.81630,PM2.5,43,170,82
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","17-01-2025 18:00:00",20.34652,85.81630,PM10,46,127,80
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","17-01-2025 18:00:00",19.235581,73.159121,PM2.5,57,127,93
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","17-01-2025 18:00:00",19.4458210,72.7988231,NO2,17,88,37
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","17-01-2025 18:00:00",24.8207389,93.9423085,NH3,2,2,2
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","17-01-2025 18:00:00",25.5803419,91.8942571,PM2.5,61,308,190
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","17-01-2025 18:00:00",25.5586,91.8985,CO,8,28,19
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","17-01-2025 18:00:00",23.7176342,92.7192841,PM2.5,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","17-01-2025 18:00:00",23.7176342,92.7192841,NH3,1,3,2
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","17-01-2025 18:00:00",25.6635413,94.0989878,CO,2,32,12
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","17-01-2025 18:00:00",20.832874,85.104082,PM10,106,372,149
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","17-01-2025 18:00:00",21.51161,86.89088,SO2,6,27,15
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","17-01-2025 18:00:00",19.02579,73.10297,NH3,3,7,5
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","17-01-2025 18:00:00",19.0630,73.1209,PM10,65,118,96
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","17-01-2025 18:00:00",19.0630,73.1209,SO2,3,5,4
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","17-01-2025 18:00:00",19.265594,76.761463,OZONE,32,137,114
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","17-01-2025 18:00:00",18.63673,73.82487,NH3,7,11,8
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","17-01-2025 18:00:00",18.547056,73.826908,SO2,1,7,4
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","17-01-2025 18:00:00",18.664282,73.763966,PM2.5,64,127,95
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","17-01-2025 18:00:00",18.664282,73.763966,PM10,105,143,124
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","17-01-2025 18:00:00",17.6336264,75.9132495,PM2.5,89,248,148
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","17-01-2025 18:00:00",19.26777,72.97182,PM10,81,200,129
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","17-01-2025 18:00:00",19.222279,72.957979,SO2,3,20,9
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","17-01-2025 18:00:00",22.06156703,85.47409613,PM2.5,NA,NA,NA
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","17-01-2025 18:00:00",22.06156703,85.47409613,PM10,NA,NA,NA
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","17-01-2025 18:00:00",21.8004996,83.8396977,NH3,7,11,9
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","17-01-2025 18:00:00",21.8004996,83.8396977,CO,2,28,23
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","17-01-2025 18:00:00",20.94185,86.11510,NO2,12,45,23
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","17-01-2025 18:00:00",20.94185,86.11510,CO,31,52,37
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","17-01-2025 18:00:00","20.48891     ","85.84768     ",PM2.5,65,354,180
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","17-01-2025 18:00:00","20.48891     ","85.84768     ",NO2,19,117,44
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","17-01-2025 18:00:00","20.48891     ","85.84768     ",SO2,7,27,12
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","17-01-2025 18:00:00",25.339605,74.618883,NH3,NA,NA,NA
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","17-01-2025 18:00:00",28.207266,76.829265,PM10,62,152,98
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","17-01-2025 18:00:00",25.435774,75.644272,PM2.5,67,207,102
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","17-01-2025 18:00:00",25.435774,75.644272,PM10,52,118,78
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","17-01-2025 18:00:00",25.435774,75.644272,SO2,1,5,2
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","17-01-2025 18:00:00",25.435774,75.644272,OZONE,21,66,55
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","17-01-2025 18:00:00",24.892047,74.623527,PM10,69,141,101
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","17-01-2025 18:00:00",23.555190,74.440010,OZONE,35,80,72
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","17-01-2025 18:00:00",25.106006,76.469948,PM10,37,120,79
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","17-01-2025 18:00:00",25.106006,76.469948,NH3,3,11,4
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","17-01-2025 18:00:00",25.747299,71.393989,PM2.5,40,216,85
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","17-01-2025 18:00:00",27.215415,77.50873,SO2,2,10,4
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","17-01-2025 18:00:00",25.339605,74.618883,NO2,19,47,27
India,Punjab,Patiala,"Model Town, Patiala - PPCB","17-01-2025 18:00:00",30.349388,76.366642,OZONE,6,32,17
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","17-01-2025 18:00:00",26.470859,74.646594,PM2.5,53,127,79
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","17-01-2025 18:00:00",26.470859,74.646594,PM10,68,133,94
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","17-01-2025 18:00:00",26.470859,74.646594,CO,8,38,15
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","17-01-2025 18:00:00",27.554793,76.611536,PM10,28,112,86
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","17-01-2025 18:00:00",27.554793,76.611536,CO,60,124,80
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","17-01-2025 18:00:00",27.554793,76.611536,OZONE,7,29,13
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","17-01-2025 18:00:00","30.736056 ",76.209694,NO2,26,30,28
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","17-01-2025 18:00:00","30.736056 ",76.209694,SO2,6,23,10
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","17-01-2025 18:00:00",30.9028,75.8086,NH3,3,4,3
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","17-01-2025 18:00:00",30.9028,75.8086,CO,25,108,61
India,Punjab,Patiala,"Model Town, Patiala - PPCB","17-01-2025 18:00:00",30.349388,76.366642,NO2,23,24,23
India,Punjab,Patiala,"Model Town, Patiala - PPCB","17-01-2025 18:00:00",30.349388,76.366642,NH3,4,4,4
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","17-01-2025 18:00:00",28.296139,74.961696,SO2,1,8,3
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","17-01-2025 18:00:00",28.296139,74.961696,OZONE,7,182,102
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","17-01-2025 18:00:00",26.895552,76.334753,PM10,39,120,82
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","17-01-2025 18:00:00",26.895552,76.334753,NO2,11,68,30
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","17-01-2025 18:00:00",26.895552,76.334753,SO2,6,14,9
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","17-01-2025 18:00:00",26.699557,77.898881,PM10,56,231,137
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","17-01-2025 18:00:00",21.847279,85.416905,NO2,NA,NA,NA
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","17-01-2025 18:00:00",21.847279,85.416905,SO2,6,45,17
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","17-01-2025 18:00:00",22.265816,86.174829,NH3,3,3,3
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","17-01-2025 18:00:00",22.18972222,84.86277778,PM2.5,89,338,183
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","17-01-2025 18:00:00",22.18972222,84.86277778,PM10,99,256,143
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","17-01-2025 18:00:00",22.24500000,84.88111111,PM10,74,176,119
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","17-01-2025 18:00:00",21.606865,85.510538,PM10,20,137,114
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","17-01-2025 18:00:00",21.869985,85.167016,PM10,129,175,150
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","17-01-2025 18:00:00",11.9309,79.8027,PM10,80,112,93
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","17-01-2025 18:00:00",31.620000,74.876512,OZONE,NA,NA,NA
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","17-01-2025 18:00:00",27.338530,88.614099,PM10,20,73,44
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","17-01-2025 18:00:00",27.338530,88.614099,NH3,1,1,1
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","17-01-2025 18:00:00",27.338530,88.614099,CO,6,32,15
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","17-01-2025 18:00:00",11.06825,79.07033,NO2,10,10,10
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","17-01-2025 18:00:00",11.06825,79.07033,SO2,9,9,9
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","17-01-2025 18:00:00",12.8777316,80.0834807,PM2.5,38,147,95
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","17-01-2025 18:00:00",12.8777316,80.0834807,NO2,14,14,14
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","17-01-2025 18:00:00",12.9099161,80.1076538,NO2,19,24,21
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","17-01-2025 18:00:00",12.9099161,80.1076538,CO,14,48,17
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","17-01-2025 18:00:00",27.608912,75.153302,NO2,15,42,26
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","17-01-2025 18:00:00",29.931624,73.864511,PM10,49,127,77
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","17-01-2025 18:00:00",29.931624,73.864511,NO2,16,86,37
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","17-01-2025 18:00:00",29.931624,73.864511,CO,4,97,5
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","17-01-2025 18:00:00",26.159933,75.780517,NO2,18,32,24
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","17-01-2025 18:00:00",26.159933,75.780517,SO2,1,3,2
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","17-01-2025 18:00:00",26.159933,75.780517,OZONE,11,49,35
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","17-01-2025 18:00:00",24.5886166,73.6321397,PM10,86,122,108
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","17-01-2025 18:00:00",26.358805,73.047444,NH3,3,5,4
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","17-01-2025 18:00:00",26.358805,73.047444,OZONE,47,118,102
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","17-01-2025 18:00:00",26.253384,72.976571,NO2,15,111,33
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","17-01-2025 18:00:00",26.253384,72.976571,SO2,4,17,8
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","17-01-2025 18:00:00",26.506177,77.025989,OZONE,2,85,74
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","17-01-2025 18:00:00",25.164090,75.858137,PM2.5,50,207,102
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","17-01-2025 18:00:00",25.164090,75.858137,SO2,1,6,3
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","17-01-2025 18:00:00",24.041198,74.780702,PM2.5,73,137,108
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","17-01-2025 18:00:00",24.041198,74.780702,PM10,56,103,87
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","17-01-2025 18:00:00",25.036360,73.883502,NH3,5,12,9
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","17-01-2025 18:00:00",25.036360,73.883502,OZONE,23,92,81
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","17-01-2025 18:00:00",26.031443,76.359327,NO2,9,21,14
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","17-01-2025 18:00:00",27.608912,75.153302,PM2.5,99,315,224
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","17-01-2025 18:00:00",28.108988,75.386577,SO2,3,6,4
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","17-01-2025 18:00:00",26.268249,73.0193853,PM10,14,270,125
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","17-01-2025 18:00:00",26.268249,73.0193853,NO2,10,36,19
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","17-01-2025 18:00:00",26.215415,73.070156,PM2.5,32,273,136
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","17-01-2025 18:00:00",26.215415,73.070156,PM10,66,304,126
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","17-01-2025 18:00:00",26.215415,73.070156,CO,13,64,20
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","17-01-2025 18:00:00",23.837789,73.714926,NO2,19,36,26
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","17-01-2025 18:00:00",23.837789,73.714926,NH3,6,8,7
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","17-01-2025 18:00:00",29.610750,74.283608,NO2,12,60,25
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","17-01-2025 18:00:00",29.610750,74.283608,CO,38,102,42
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","17-01-2025 18:00:00",26.843698,75.766894,SO2,NA,NA,NA
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","17-01-2025 18:00:00",25.196024,75.855668,PM10,45,123,83
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","17-01-2025 18:00:00",25.196024,75.855668,CO,31,67,35
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","17-01-2025 18:00:00",25.14389,75.821256,NO2,12,55,22
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","17-01-2025 18:00:00",27.213494,73.734444,SO2,1,3,2
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","17-01-2025 18:00:00",26.786682,75.827928,CO,50,104,74
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","17-01-2025 18:00:00",26.960669,75.771817,NH3,5,11,7
